Time,atrium,kitchen,livingroom,toilet,bedroom
5112.0000,1,0,0,0,0
5113.0000,1,0,0,0,0
5114.0000,1,0,0,0,0
5115.0000,1,0,0,0,0
5116.0000,1,0,0,0,0
5117.0000,1,0,0,0,0
5118.0000,1,0,0,0,0
5119.0000,1,0,0,0,0
5120.0000,1,0,0,0,0
5121.0000,1,0,0,0,0
5122.0000,1,0,0,0,0
5123.0000,1,0,0,0,0
5124.0000,1,0,0,0,0
5125.0000,1,0,0,0,0
5126.0000,1,0,0,0,0
5127.0000,1,0,0,0,0
5128.0000,1,0,0,0,0
5129.0000,1,0,0,0,0
5130.0000,1,0,0,0,0
5131.0000,1,0,0,0,0
5132.0000,1,0,0,0,0
5133.0000,1,0,0,0,0
5134.0000,1,0,0,0,0
5135.0000,1,0,0,0,0
5136.0000,1,0,0,0,0
5137.0000,1,0,0,0,0
5138.0000,1,0,0,0,0
5139.0000,1,0,0,0,0
5140.0000,1,0,0,0,0
5141.0000,1,0,0,0,0
5142.0000,1,0,0,0,0
5143.0000,1,0,0,0,0
5144.0000,1,0,0,0,0
5145.0000,1,0,0,0,0
5146.0000,1,0,0,0,0
5147.0000,1,0,0,0,0
5148.0000,1,0,0,0,0
5149.0000,1,0,0,0,0
5150.0000,1,0,0,0,0
5151.0000,1,0,0,0,0
5152.0000,1,0,0,0,0
5153.0000,1,0,0,0,0
5154.0000,1,0,0,0,0
5155.0000,1,0,0,0,0
5156.0000,1,0,0,0,0
5157.0000,1,0,0,0,0
5158.0000,1,0,0,0,0
5159.0000,1,0,0,0,0
5160.0000,1,0,0,0,0
5161.0000,1,0,0,0,0
5162.0000,1,0,0,0,0
5163.0000,1,0,0,0,0
5164.0000,1,0,0,0,0
5165.0000,1,0,0,0,0
5166.0000,1,0,0,0,0
5167.0000,1,0,0,0,0
5168.0000,1,0,0,0,0
5169.0000,1,0,0,0,0
5170.0000,1,0,0,0,0
5171.0000,1,0,0,0,0
5172.0000,1,0,0,0,0
5173.0000,1,0,0,0,0
5174.0000,1,0,0,0,0
5175.0000,1,0,0,0,0
5176.0000,1,0,0,0,0
5177.0000,1,0,0,0,0
5178.0000,1,0,0,0,0
5179.0000,1,0,0,0,0
5180.0000,1,0,0,0,0
5181.0000,1,0,0,0,0
5182.0000,1,0,0,0,0
5183.0000,1,0,0,0,0
5184.0000,1,0,0,0,0
5185.0000,1,0,0,0,0
5186.0000,1,0,0,0,0
5187.0000,1,0,0,0,0
5188.0000,1,0,0,0,0
5189.0000,1,0,0,0,0
5190.0000,1,0,0,0,0
5191.0000,1,0,0,0,0
5192.0000,1,0,0,0,0
5193.0000,1,0,0,0,0
5194.0000,1,0,0,0,0
5195.0000,1,0,0,0,0
5196.0000,1,0,0,0,0
5197.0000,1,0,0,0,0
5198.0000,1,0,0,0,0
5199.0000,1,0,0,0,0
5200.0000,1,0,0,0,0
5201.0000,1,0,0,0,0
5202.0000,1,0,0,0,0
5203.0000,1,0,0,0,0
5204.0000,1,0,0,0,0
5205.0000,1,0,0,0,0
5206.0000,1,0,0,0,0
5207.0000,1,0,0,0,0
5208.0000,1,0,0,0,0
5209.0000,1,0,0,0,0
5210.0000,1,0,0,0,0
5211.0000,1,0,0,0,0
5212.0000,1,0,0,0,0
5213.0000,1,0,0,0,0
5214.0000,1,0,0,0,0
5215.0000,1,0,0,0,0
5216.0000,1,0,0,0,0
5217.0000,1,0,0,0,0
5218.0000,1,0,0,0,0
5219.0000,1,0,0,0,0
5220.0000,1,0,0,0,0
5221.0000,1,0,0,0,0
5222.0000,1,0,0,0,0
5223.0000,1,0,0,0,0
5224.0000,1,0,0,0,0
5225.0000,1,0,0,0,0
5226.0000,1,0,0,0,0
5227.0000,1,0,0,0,0
5228.0000,1,0,0,0,0
5229.0000,1,0,0,0,0
5230.0000,1,0,0,0,0
5231.0000,1,0,0,0,0
5232.0000,1,0,0,0,0
5233.0000,1,0,0,0,0
5234.0000,1,0,0,0,0
5235.0000,1,0,0,0,0
5236.0000,1,0,0,0,0
5237.0000,1,0,0,0,0
5238.0000,1,0,0,0,0
5239.0000,1,0,0,0,0
5240.0000,1,0,0,0,0
5241.0000,1,0,0,0,0
5242.0000,1,0,0,0,0
5243.0000,1,0,0,0,0
5244.0000,1,0,0,0,0
5245.0000,1,0,0,0,0
5246.0000,1,0,0,0,0
5247.0000,1,0,0,0,0
5248.0000,1,0,0,0,0
5249.0000,1,0,0,0,0
5250.0000,1,0,0,0,0
5251.0000,1,0,0,0,0
5252.0000,1,0,0,0,0
5253.0000,1,0,0,0,0
5254.0000,1,0,0,0,0
5255.0000,1,0,0,0,0
5256.0000,1,0,0,0,0
5257.0000,1,0,0,0,0
5258.0000,1,0,0,0,0
5259.0000,1,0,0,0,0
5260.0000,1,0,0,0,0
5261.0000,1,0,0,0,0
5262.0000,1,0,0,0,0
5263.0000,1,0,0,0,1
5264.0000,1,0,0,0,1
5265.0000,1,0,0,0,1
5266.0000,1,0,0,0,1
5267.0000,1,0,0,0,1
5268.0000,1,0,0,0,1
5269.0000,1,0,0,0,1
5270.0000,1,0,0,0,1
5271.0000,1,0,0,0,1
5272.0000,1,0,0,0,1
5273.0000,1,0,0,0,1
5274.0000,1,0,0,0,1
5275.0000,1,0,0,0,1
5276.0000,1,0,0,0,1
5277.0000,1,0,0,0,1
5278.0000,1,0,0,0,1
5279.0000,1,0,0,0,1
5280.0000,1,0,0,0,1
5281.0000,1,0,0,0,1
5282.0000,1,0,0,0,1
5283.0000,1,0,0,0,1
5284.0000,1,0,0,0,1
5285.0000,1,0,0,0,1
5286.0000,1,0,0,0,1
5287.0000,1,0,0,0,1
5288.0000,1,0,0,0,1
5289.0000,1,0,0,0,1
5290.0000,1,0,0,0,1
5291.0000,1,0,0,0,1
5292.0000,1,0,0,0,1
5293.0000,1,0,0,0,1
5294.0000,1,0,0,0,1
5295.0000,1,0,0,0,1
5296.0000,1,0,0,0,1
5297.0000,1,0,0,0,1
5298.0000,1,0,0,0,1
5299.0000,1,0,0,0,1
5300.0000,1,0,0,0,1
5301.0000,1,0,0,0,1
5302.0000,1,0,0,0,1
5303.0000,1,0,0,0,1
5304.0000,1,0,0,0,1
5305.0000,1,0,0,0,1
5306.0000,1,0,0,0,1
5307.0000,1,0,0,0,1
5308.0000,1,0,0,0,1
5309.0000,1,0,0,0,1
5310.0000,1,0,0,0,1
5311.0000,1,0,0,0,1
5312.0000,1,0,0,0,1
5313.0000,1,0,0,0,1
5314.0000,1,0,0,0,1
5315.0000,1,0,0,0,1
5316.0000,1,0,0,0,1
5317.0000,1,0,0,0,1
5318.0000,1,0,0,0,1
5319.0000,1,0,0,0,1
5320.0000,1,0,0,0,1
5321.0000,1,0,0,0,1
5322.0000,1,0,0,0,1
5323.0000,1,0,0,0,1
5324.0000,1,0,0,0,1
5325.0000,1,0,0,0,1
5326.0000,1,0,0,0,1
5327.0000,1,0,0,0,1
5328.0000,1,0,0,0,1
5329.0000,1,0,0,0,1
5330.0000,1,0,0,0,1
5331.0000,1,0,0,0,1
5332.0000,1,0,0,0,1
5333.0000,1,0,0,0,1
5334.0000,1,0,0,0,1
5335.0000,1,0,0,0,1
5336.0000,1,0,0,0,1
5337.0000,1,0,0,0,1
5338.0000,1,0,0,0,1
5339.0000,1,0,0,0,1
5340.0000,1,0,0,0,1
5341.0000,1,0,0,0,1
5342.0000,1,0,0,0,1
5343.0000,1,0,0,0,1
5344.0000,1,0,0,0,1
5345.0000,1,0,0,0,1
5346.0000,1,0,0,0,1
5347.0000,1,0,0,0,1
5348.0000,1,0,0,0,1
5349.0000,1,0,0,0,1
5350.0000,1,0,0,0,1
5351.0000,1,0,0,0,1
5352.0000,1,0,0,0,1
5353.0000,1,0,0,0,1
5354.0000,1,0,0,0,1
5355.0000,1,0,0,0,1
5356.0000,1,0,0,0,1
5357.0000,1,0,0,0,1
5358.0000,1,0,0,0,1
5359.0000,1,0,0,0,1
5360.0000,1,0,0,0,1
5361.0000,1,0,0,0,1
5362.0000,1,0,0,0,1
5363.0000,1,0,0,0,1
5364.0000,1,0,0,0,1
5365.0000,1,0,0,0,1
5366.0000,1,0,0,0,1
5367.0000,1,0,0,0,1
5368.0000,1,0,0,0,1
5369.0000,1,0,0,0,1
5370.0000,1,0,0,0,1
5371.0000,1,0,0,0,1
5372.0000,1,0,0,0,1
5373.0000,1,0,0,0,1
5374.0000,1,0,0,0,1
5375.0000,1,0,0,0,1
5376.0000,1,0,0,0,1
5377.0000,1,0,0,0,1
5378.0000,1,0,0,0,1
5379.0000,1,0,0,0,1
5380.0000,1,0,0,0,1
5381.0000,1,0,0,0,1
5382.0000,1,0,0,0,1
5383.0000,1,0,0,0,1
5384.0000,1,0,0,0,1
5385.0000,1,0,0,0,1
5386.0000,1,0,0,0,1
5387.0000,1,0,0,0,1
5388.0000,1,0,0,0,1
5389.0000,1,0,0,0,1
5390.0000,1,0,0,0,1
5391.0000,1,0,0,0,1
5392.0000,1,0,0,0,1
5393.0000,1,0,0,0,1
5394.0000,1,0,0,0,1
5395.0000,1,0,0,0,1
5396.0000,1,0,0,0,1
5397.0000,1,0,0,0,1
5398.0000,1,0,0,0,1
5399.0000,1,0,0,0,1
5400.0000,1,0,0,0,1
5401.0000,1,0,0,0,1
5402.0000,1,0,0,0,1
5403.0000,1,0,0,0,1
5404.0000,1,0,0,0,1
5405.0000,1,0,0,0,1
5406.0000,1,0,0,0,1
5407.0000,1,0,0,0,1
5408.0000,1,0,0,0,1
5409.0000,1,0,0,0,1
5410.0000,1,0,0,0,1
5411.0000,1,0,0,0,1
5412.0000,1,0,0,0,1
5413.0000,1,0,0,0,1
5414.0000,1,0,0,0,1
5415.0000,1,0,0,0,1
5416.0000,1,0,0,0,1
5417.0000,1,0,0,0,1
5418.0000,1,0,0,0,1
5419.0000,1,0,0,0,1
5420.0000,1,0,0,0,1
5421.0000,1,0,0,0,1
5422.0000,1,0,0,0,1
5423.0000,1,0,0,0,1
5424.0000,1,0,0,0,1
5425.0000,1,0,0,0,1
5426.0000,1,0,0,0,1
5427.0000,1,0,0,0,1
5428.0000,1,0,0,0,1
5429.0000,1,0,0,0,1
5430.0000,1,0,0,0,1
5431.0000,1,0,0,0,1
5432.0000,1,0,0,0,1
5433.0000,1,0,0,0,1
5434.0000,1,0,0,0,1
5435.0000,1,0,0,0,1
5436.0000,1,0,0,0,1
5437.0000,1,0,0,0,1
5438.0000,1,0,0,0,1
5439.0000,1,0,0,0,1
5440.0000,1,0,0,0,1
5441.0000,1,0,0,0,1
5442.0000,1,0,0,0,1
5443.0000,1,0,0,0,0
5444.0000,1,0,0,0,0
5445.0000,1,0,0,0,0
5446.0000,1,0,0,0,0
5447.0000,1,0,0,0,0
5448.0000,1,0,0,0,0
5449.0000,1,0,0,0,0
5450.0000,1,0,0,0,0
5451.0000,1,0,0,0,0
5452.0000,1,0,0,0,0
5453.0000,1,0,0,0,0
5454.0000,1,0,0,0,0
5455.0000,1,0,0,0,0
5456.0000,1,0,0,0,0
5457.0000,1,0,0,0,0
5458.0000,1,0,0,0,0
5459.0000,1,0,0,0,0
5460.0000,1,0,0,0,0
5461.0000,1,0,0,0,0
5462.0000,1,0,0,0,0
5463.0000,1,0,0,0,0
5464.0000,1,0,0,0,0
5465.0000,1,0,0,0,0
5466.0000,1,0,0,0,0
5467.0000,1,0,0,0,0
5468.0000,1,0,0,0,0
5469.0000,1,0,0,0,0
5470.0000,1,0,0,0,0
5471.0000,1,0,0,0,0
5472.0000,1,0,0,0,0
5473.0000,1,0,0,0,0
5474.0000,1,0,0,0,0
5475.0000,1,0,0,0,0
5476.0000,1,0,0,0,0
5477.0000,1,0,0,0,0
5478.0000,1,0,0,0,0
5479.0000,1,0,0,0,0
5480.0000,1,0,0,0,0
5481.0000,1,0,0,0,0
5482.0000,1,0,0,0,0
5483.0000,1,0,0,0,0
5484.0000,1,0,0,0,0
5485.0000,1,0,0,0,0
5486.0000,1,0,0,0,0
5487.0000,1,0,0,0,0
5488.0000,1,0,0,0,0
5489.0000,1,0,0,0,0
5490.0000,1,0,0,0,0
5491.0000,1,0,0,0,0
5492.0000,1,0,0,0,0
5493.0000,1,0,0,0,0
5494.0000,1,0,0,0,0
5495.0000,1,0,0,0,0
5496.0000,1,0,0,0,0
5497.0000,1,0,0,0,0
5498.0000,1,0,0,0,0
5499.0000,1,0,0,0,0
5500.0000,1,0,0,0,0
5501.0000,1,0,0,0,0
5502.0000,1,0,0,0,0
5503.0000,1,0,0,0,0
5504.0000,1,0,0,0,0
5505.0000,1,0,0,0,0
5506.0000,1,0,0,0,0
5507.0000,1,0,0,0,0
5508.0000,1,0,0,0,0
5509.0000,1,0,0,0,0
5510.0000,1,0,0,0,0
5511.0000,1,0,0,0,0
5512.0000,1,0,0,0,0
5513.0000,1,0,0,0,0
5514.0000,1,0,0,0,0
5515.0000,1,0,0,0,0
5516.0000,1,0,0,0,0
5517.0000,1,0,0,0,0
5518.0000,1,0,0,0,0
5519.0000,1,0,0,0,0
5520.0000,1,0,0,0,0
5521.0000,1,0,0,0,0
5522.0000,1,0,0,0,0
5523.0000,1,0,0,0,0
5524.0000,1,0,0,0,0
5525.0000,1,0,0,0,0
5526.0000,1,0,0,0,0
5527.0000,1,0,0,0,0
5528.0000,1,0,0,0,0
5529.0000,1,0,0,0,0
5530.0000,1,0,0,0,0
5531.0000,1,0,0,0,0
5532.0000,1,0,0,0,0
5533.0000,1,0,0,0,0
5534.0000,1,0,0,0,0
5535.0000,1,0,0,0,0
5536.0000,1,0,0,0,0
5537.0000,1,0,0,0,0
5538.0000,1,0,0,0,0
5539.0000,1,0,0,0,0
5540.0000,1,0,0,0,0
5541.0000,1,0,0,0,0
5542.0000,1,0,0,0,0
5543.0000,1,0,0,0,0
5544.0000,1,0,0,0,0
5545.0000,1,0,0,0,0
5546.0000,1,0,0,0,0
5547.0000,1,0,0,0,0
5548.0000,1,0,0,0,0
5549.0000,1,0,0,0,0
5550.0000,1,0,0,0,0
5551.0000,1,0,0,0,0
5552.0000,1,0,0,0,0
5553.0000,1,0,0,0,0
5554.0000,1,0,0,0,0
5555.0000,1,0,0,0,0
5556.0000,1,0,0,0,0
5557.0000,1,0,0,0,0
5558.0000,1,0,0,0,0
5559.0000,1,0,0,0,0
5560.0000,1,0,0,0,0
5561.0000,1,0,0,0,0
5562.0000,1,0,0,0,0
5563.0000,1,0,0,0,0
5564.0000,1,0,0,0,0
5565.0000,1,0,0,0,0
5566.0000,1,0,0,0,0
5567.0000,1,0,0,0,0
5568.0000,1,0,0,0,0
5569.0000,1,0,0,0,0
5570.0000,1,0,0,0,0
5571.0000,1,0,0,0,0
5572.0000,1,0,0,0,0
5573.0000,1,0,0,0,0
5574.0000,1,0,0,0,0
5575.0000,1,1,0,0,0
5576.0000,1,1,0,0,0
5577.0000,1,1,0,0,0
5578.0000,1,1,0,0,0
5579.0000,1,1,0,0,0
5580.0000,1,1,0,0,0
5581.0000,1,1,0,0,0
5582.0000,1,1,0,0,0
5583.0000,1,1,0,0,0
5584.0000,1,1,0,0,0
5585.0000,1,1,0,0,0
5586.0000,1,1,0,0,0
5587.0000,1,1,0,0,0
5588.0000,1,1,0,0,0
5589.0000,1,1,0,0,0
5590.0000,1,1,0,0,0
5591.0000,1,1,0,0,0
5592.0000,1,1,0,0,0
5593.0000,1,1,0,0,0
5594.0000,1,1,0,0,0
5595.0000,1,1,0,0,0
5596.0000,1,1,0,0,0
5597.0000,1,1,0,0,0
5598.0000,1,1,0,0,0
5599.0000,1,1,0,0,0
5600.0000,1,1,0,0,0
5601.0000,1,1,0,0,0
5602.0000,1,1,0,0,0
5603.0000,1,1,0,0,0
5604.0000,1,1,0,0,0
5605.0000,1,1,0,0,0
5606.0000,1,1,0,0,0
5607.0000,1,1,0,0,0
5608.0000,1,1,0,0,0
5609.0000,1,1,0,0,0
5610.0000,1,1,0,0,0
5611.0000,1,1,0,0,0
5612.0000,1,1,0,0,0
5613.0000,1,1,0,0,0
5614.0000,1,1,0,0,0
5615.0000,1,1,0,0,0
5616.0000,1,1,0,0,0
5617.0000,1,1,0,0,0
5618.0000,1,1,0,0,0
5619.0000,1,1,0,0,0
5620.0000,1,1,0,0,0
5621.0000,1,1,0,0,0
5622.0000,1,1,0,0,0
5623.0000,1,1,0,0,0
5624.0000,1,1,0,0,0
5625.0000,1,1,0,0,0
5626.0000,1,1,0,0,0
5627.0000,1,1,0,0,0
5628.0000,1,1,0,0,0
5629.0000,1,1,0,0,0
5630.0000,1,1,0,0,0
5631.0000,1,1,0,0,0
5632.0000,1,1,0,0,0
5633.0000,1,1,0,0,0
5634.0000,1,1,0,0,0
5635.0000,1,1,0,0,0
5636.0000,1,1,0,0,0
5637.0000,1,1,0,0,0
5638.0000,1,1,0,0,0
5639.0000,1,1,0,0,0
5640.0000,1,1,0,0,0
5641.0000,1,1,0,0,0
5642.0000,1,1,0,0,0
5643.0000,1,1,0,0,0
5644.0000,1,1,0,0,0
5645.0000,1,1,0,0,0
5646.0000,1,1,0,0,0
5647.0000,1,1,0,0,0
5648.0000,1,1,0,0,0
5649.0000,1,1,0,0,0
5650.0000,1,1,0,0,0
5651.0000,1,1,0,0,0
5652.0000,1,1,0,0,0
5653.0000,1,1,0,0,0
5654.0000,1,1,0,0,0
5655.0000,1,1,0,0,0
5656.0000,1,1,0,0,0
5657.0000,1,1,0,0,0
5658.0000,1,1,0,0,0
5659.0000,1,1,0,0,0
5660.0000,1,1,0,0,0
5661.0000,1,1,0,0,0
5662.0000,1,1,0,0,0
5663.0000,1,1,0,0,0
5664.0000,1,1,0,0,0
5665.0000,1,1,0,0,0
5666.0000,1,1,0,0,0
5667.0000,1,1,0,0,0
5668.0000,1,1,0,0,0
5669.0000,1,1,0,0,0
5670.0000,1,1,0,0,0
5671.0000,1,1,0,0,0
5672.0000,1,1,0,0,0
5673.0000,1,1,0,0,0
5674.0000,1,1,0,0,0
5675.0000,1,1,0,0,0
5676.0000,1,1,0,0,0
5677.0000,1,1,0,0,0
5678.0000,1,1,0,0,0
5679.0000,1,1,0,0,0
5680.0000,1,1,0,0,0
5681.0000,1,1,0,0,0
5682.0000,1,1,0,0,0
5683.0000,1,1,0,0,0
5684.0000,1,1,0,0,0
5685.0000,1,1,0,0,0
5686.0000,1,1,0,0,0
5687.0000,1,1,0,0,0
5688.0000,1,1,0,0,0
5689.0000,1,1,0,0,0
5690.0000,1,1,0,0,0
5691.0000,1,1,0,0,0
5692.0000,1,1,0,0,0
5693.0000,1,1,0,0,0
5694.0000,1,1,0,0,0
5695.0000,1,1,0,0,0
5696.0000,1,1,0,0,0
5697.0000,1,1,0,0,0
5698.0000,1,1,0,0,0
5699.0000,1,1,0,0,0
5700.0000,1,1,0,0,0
5701.0000,1,1,0,0,0
5702.0000,1,1,0,0,0
5703.0000,1,1,0,0,0
5704.0000,1,1,0,0,0
5705.0000,1,1,0,0,0
5706.0000,1,1,0,0,0
5707.0000,1,1,0,0,0
5708.0000,1,1,0,0,0
5709.0000,1,1,0,0,0
5710.0000,1,1,0,0,0
5711.0000,1,1,0,0,0
5712.0000,0,1,0,0,0
5713.0000,0,1,0,0,0
5714.0000,0,1,0,0,0
5715.0000,0,1,0,0,0
5716.0000,0,1,0,0,0
5717.0000,0,1,0,0,0
5718.0000,0,1,0,0,0
5719.0000,0,1,0,0,0
5720.0000,0,1,0,0,0
5721.0000,0,1,0,0,0
5722.0000,0,1,0,0,0
5723.0000,0,1,0,0,0
5724.0000,0,1,0,0,0
5725.0000,0,1,0,0,0
5726.0000,0,1,0,0,0
5727.0000,0,1,0,0,0
5728.0000,0,1,0,0,0
5729.0000,0,1,0,0,0
5730.0000,0,1,0,0,0
5731.0000,0,1,0,0,0
5732.0000,0,1,0,0,0
5733.0000,0,1,0,0,0
5734.0000,0,1,0,0,0
5735.0000,0,1,0,0,0
5736.0000,0,1,0,0,0
5737.0000,0,1,0,0,0
5738.0000,0,1,0,0,0
5739.0000,0,1,0,0,0
5740.0000,0,1,0,0,0
5741.0000,0,1,0,0,0
5742.0000,0,1,0,0,0
5743.0000,0,1,0,0,0
5744.0000,0,1,0,0,0
5745.0000,0,1,0,0,0
5746.0000,0,1,0,0,0
5747.0000,0,1,0,0,0
5748.0000,0,1,0,0,0
5749.0000,0,1,0,0,0
5750.0000,0,1,0,0,0
5751.0000,0,1,0,0,0
5752.0000,0,1,0,0,0
5753.0000,0,1,0,0,0
5754.0000,0,1,0,0,0
5755.0000,0,1,0,0,0
5756.0000,0,1,0,0,0
5757.0000,0,1,0,0,0
5758.0000,0,1,0,0,0
5759.0000,0,1,0,0,0
5760.0000,0,1,0,0,0
5761.0000,0,1,0,0,0
5762.0000,0,1,0,0,0
5763.0000,0,1,0,0,0
5764.0000,0,1,0,0,0
5765.0000,0,1,0,0,0
5766.0000,0,1,0,0,0
5767.0000,0,1,0,0,0
5768.0000,0,1,0,0,0
5769.0000,0,1,0,0,0
5770.0000,0,1,0,0,0
5771.0000,0,1,0,0,0
5772.0000,0,1,0,0,0
5773.0000,0,1,0,0,0
5774.0000,0,1,0,0,0
5775.0000,0,1,0,0,0
5776.0000,0,1,0,0,0
5777.0000,0,1,0,0,0
5778.0000,0,1,0,0,0
5779.0000,0,1,0,0,0
5780.0000,0,1,0,0,0
5781.0000,0,1,0,0,0
5782.0000,0,1,0,0,0
5783.0000,0,1,0,0,0
5784.0000,0,1,0,0,0
5785.0000,0,1,0,0,0
5786.0000,0,1,0,0,0
5787.0000,0,1,0,0,0
5788.0000,0,1,0,0,0
5789.0000,0,1,0,0,0
5790.0000,0,1,0,0,0
5791.0000,0,1,0,0,0
5792.0000,0,1,0,0,0
5793.0000,0,1,0,0,0
5794.0000,0,1,0,0,0
5795.0000,0,1,0,0,0
5796.0000,0,1,0,0,0
5797.0000,0,1,0,0,0
5798.0000,0,1,0,0,0
5799.0000,0,1,0,0,0
5800.0000,0,1,0,0,0
5801.0000,0,1,0,0,0
5802.0000,0,1,0,0,0
5803.0000,0,1,0,0,0
5804.0000,0,1,0,0,0
5805.0000,0,1,0,0,0
5806.0000,0,1,0,0,0
5807.0000,0,1,0,0,0
5808.0000,0,1,0,0,0
5809.0000,0,1,0,0,0
5810.0000,0,1,0,0,0
5811.0000,0,1,0,0,0
5812.0000,0,1,0,0,0
5813.0000,0,1,0,0,0
5814.0000,0,1,0,0,0
5815.0000,0,1,0,0,0
5816.0000,0,1,0,0,0
5817.0000,0,1,0,0,0
5818.0000,0,1,0,0,0
5819.0000,0,1,0,0,0
5820.0000,0,1,0,0,0
5821.0000,0,1,0,0,0
5822.0000,0,1,0,0,0
5823.0000,0,1,0,0,0
5824.0000,0,1,0,0,0
5825.0000,0,1,0,0,0
5826.0000,0,1,0,0,0
5827.0000,0,1,0,0,0
5828.0000,0,1,0,0,0
5829.0000,0,1,0,0,0
5830.0000,0,1,0,0,0
5831.0000,0,1,0,0,0
5832.0000,0,1,0,0,0
5833.0000,0,1,0,0,0
5834.0000,0,1,0,0,0
5835.0000,0,1,0,0,0
5836.0000,0,1,0,0,0
5837.0000,0,1,0,0,0
5838.0000,0,1,0,0,0
5839.0000,0,1,0,0,0
5840.0000,0,1,0,0,0
5841.0000,0,1,0,0,0
5842.0000,0,1,0,0,0
5843.0000,0,1,0,0,0
5844.0000,0,1,0,0,0
5845.0000,0,1,0,0,0
5846.0000,0,1,0,0,0
5847.0000,0,1,0,0,0
5848.0000,0,1,0,0,0
5849.0000,0,1,0,0,0
5850.0000,0,1,0,0,0
5851.0000,0,1,0,0,0
5852.0000,0,1,0,0,0
5853.0000,0,1,0,0,0
5854.0000,0,1,0,0,0
5855.0000,0,1,0,0,0
5856.0000,0,1,0,0,0
5857.0000,0,1,0,0,0
5858.0000,0,1,0,0,0
5859.0000,0,1,0,0,0
5860.0000,0,1,0,0,0
5861.0000,0,1,0,0,0
5862.0000,0,1,0,0,0
5863.0000,0,1,0,0,0
5864.0000,0,1,0,0,0
5865.0000,0,1,0,0,0
5866.0000,0,1,0,0,0
5867.0000,0,1,0,0,0
5868.0000,0,1,0,0,0
5869.0000,0,1,0,0,0
5870.0000,0,1,0,0,0
5871.0000,0,1,0,0,0
5872.0000,0,1,0,0,0
5873.0000,0,1,0,0,0
5874.0000,0,1,0,0,0
5875.0000,0,1,0,0,0
5876.0000,0,1,0,0,0
5877.0000,0,1,0,0,0
5878.0000,0,1,0,0,0
5879.0000,0,1,0,0,0
5880.0000,0,1,0,0,0
5881.0000,0,1,0,0,0
5882.0000,0,1,0,0,0
5883.0000,0,1,0,0,0
5884.0000,0,1,0,0,0
5885.0000,0,1,0,0,0
5886.0000,0,1,0,0,0
5887.0000,0,1,0,0,0
5888.0000,0,1,0,0,0
5889.0000,0,1,0,0,0
5890.0000,0,1,0,0,0
5891.0000,0,1,0,0,0
5892.0000,0,1,0,0,0
5893.0000,0,1,0,0,0
5894.0000,0,1,0,0,0
5895.0000,0,1,0,0,0
5896.0000,0,1,0,0,0
5897.0000,0,1,0,0,0
5898.0000,0,1,0,0,0
5899.0000,0,1,0,0,0
5900.0000,0,1,0,0,0
5901.0000,0,1,0,0,0
5902.0000,0,1,0,0,0
5903.0000,0,1,0,0,0
5904.0000,0,1,0,0,0
5905.0000,0,1,0,0,0
5906.0000,0,1,0,0,0
5907.0000,0,1,0,0,0
5908.0000,0,1,0,0,0
5909.0000,0,1,0,0,0
5910.0000,0,1,0,0,0
5911.0000,0,1,0,0,0
5912.0000,0,1,0,0,0
5913.0000,0,1,0,0,0
5914.0000,0,1,0,0,0
5915.0000,0,1,0,0,0
5916.0000,0,1,0,0,0
5917.0000,0,1,0,0,0
5918.0000,0,1,0,0,0
5919.0000,0,1,0,0,0
5920.0000,0,1,0,0,0
5921.0000,0,1,0,0,0
5922.0000,0,1,0,0,0
5923.0000,0,1,0,0,0
5924.0000,0,1,0,0,0
5925.0000,0,1,0,0,0
5926.0000,0,1,0,0,0
5927.0000,0,1,0,0,0
5928.0000,0,1,0,0,0
5929.0000,0,1,0,0,0
5930.0000,0,1,0,0,0
5931.0000,0,1,0,0,0
5932.0000,0,1,0,0,0
5933.0000,0,1,0,0,0
5934.0000,0,1,0,0,0
5935.0000,0,1,0,0,0
5936.0000,0,1,0,0,0
5937.0000,0,1,0,0,0
5938.0000,0,1,0,0,0
5939.0000,0,1,0,0,0
5940.0000,0,1,0,0,0
5941.0000,0,1,0,0,0
5942.0000,0,1,0,0,0
5943.0000,0,1,0,0,0
5944.0000,0,1,0,0,0
5945.0000,0,1,0,0,0
5946.0000,0,1,0,0,0
5947.0000,0,1,0,0,0
5948.0000,0,1,0,0,0
5949.0000,0,1,0,0,0
5950.0000,0,1,0,0,0
5951.0000,0,1,0,0,0
5952.0000,0,1,0,0,0
5953.0000,0,1,0,0,0
5954.0000,0,1,0,0,0
5955.0000,0,1,0,0,0
5956.0000,0,1,0,0,0
5957.0000,0,1,0,0,0
5958.0000,0,1,0,0,0
5959.0000,0,1,0,0,0
5960.0000,0,1,0,0,0
5961.0000,0,1,0,0,0
5962.0000,0,1,0,0,0
5963.0000,0,1,0,0,0
5964.0000,0,1,0,0,0
5965.0000,0,1,0,0,0
5966.0000,0,1,0,0,0
5967.0000,0,1,0,0,0
5968.0000,0,1,0,0,0
5969.0000,0,1,0,0,0
5970.0000,0,1,0,0,0
5971.0000,0,1,0,0,0
5972.0000,0,1,0,0,0
5973.0000,0,1,0,0,0
5974.0000,0,1,0,0,0
5975.0000,0,1,0,0,0
5976.0000,0,1,0,0,0
5977.0000,0,1,0,0,0
5978.0000,0,1,0,0,0
5979.0000,0,1,0,0,0
5980.0000,0,1,0,0,0
5981.0000,0,1,0,0,0
5982.0000,0,1,0,0,0
5983.0000,0,1,0,0,0
5984.0000,0,1,0,0,0
